 0.11754E+00 0.86510E-03 0.00000E+00    75010     3786    4     2513 0.214E+05 0.16276E-06  0.11754E+00  0.46306E-04  0.46306E-04     2513
   2    0.12845E+00    0.74416E-02    0.57934E+01    0.28478E+02    0.12845E+00
   3    0.11908E+00    0.20979E-02    0.24915E+01    0.92445E+01    0.11908E+00
   4    0.11719E+00    0.76811E-03    0.13109E+01    0.31031E+01    0.11719E+00
