 0.53525E-18 0.24590E-20 0.00000E+00    18999     1074    3     1070 0.200E+22 0.27338E-23  0.53525E-18  0.49671E-21  0.49671E-21     1070
   1    0.54301E-18    0.97014E-20    0.93075E+00    0.19085E-16    0.54301E-18
   2    0.53602E-18    0.48487E-20    0.66644E+00    0.18934E-16    0.53602E-18
   3    0.53420E-18    0.29851E-20    0.58221E+00    0.18962E-16    0.53420E-18
