 0.11598E+00 0.90187E-03 0.00000E+00    75010     3763    4     2322 0.200E+05 0.16060E-06  0.11598E+00  0.49469E-04  0.49469E-04     2322
   2    0.11279E+00    0.53005E-02    0.46993E+01    0.29806E+02    0.11279E+00
   3    0.11973E+00    0.24464E-02    0.28896E+01    0.12365E+02    0.11973E+00
   4    0.11563E+00    0.79424E-03    0.13738E+01    0.34762E+01    0.11563E+00
