 0.53112E-18 0.99237E-21 0.00000E+00    18999     1068    3     1064 0.200E+22 0.27438E-23  0.53112E-18  0.49442E-21  0.49442E-21     1064
   1    0.53063E-18    0.91949E-21    0.90273E-01    0.61223E-18    0.53063E-18
   2    0.53274E-18    0.34883E-20    0.48241E+00    0.19006E-16    0.53274E-18
   3    0.53617E-18    0.34338E-20    0.66727E+00    0.19006E-16    0.53617E-18
