 0.53086E+02 0.80572E-01 0.00000E+00    18999     1077    3     1073 0.202E+02 0.27177E-03  0.53086E+02  0.49356E-01  0.49356E-01     1073
   1    0.53064E+02    0.93587E-01    0.91880E-01    0.61169E+02    0.53064E+02
   2    0.53301E+02    0.34637E+00    0.47878E+00    0.18880E+04    0.53301E+02
   3    0.53107E+02    0.17810E+00    0.34941E+00    0.18954E+04    0.53107E+02
