 0.53044E+02 0.90333E-01 0.00000E+00    18999     1077    3     1073 0.202E+02 0.27245E-03  0.53044E+02  0.49199E-01  0.49199E-01     1073
   1    0.53002E+02    0.10105E+00    0.99325E-01    0.60255E+02    0.53002E+02
   2    0.53146E+02    0.34923E+00    0.48412E+00    0.18912E+04    0.53146E+02
   3    0.53238E+02    0.24676E+00    0.48292E+00    0.19031E+04    0.53238E+02
