0.,1.7392330363616615e-17
783.,1.7392125420691318e-17
1566.,1.7391510605632944e-17
2349.,1.7390485959592613e-17
3132.,1.738905155115065e-17
3915.,1.7387207476309112e-17
4698.,1.7384953858481576e-17
5481.,1.738229084847975e-17
6264.,1.7379218624497352e-17
7047.,1.7375737392090905e-17
7830.,1.737184738415761e-17
8613.,1.7367548860910296e-17
9396.,1.7362842109849558e-17
10179.,1.7357727445732714e-17
10962.,1.735220521053999e-17
11745.,1.7346275773437922e-17
12528.,1.7339939530739416e-17
13311.,1.7333196905861487e-17
14094.,1.7326048349279552e-17
14877.,1.7318494338479093e-17
15660.,1.7310535377904553e-17
16443.,1.7302171998904946e-17
17226.,1.7293404759677078e-17
18009.,1.728423424520551e-17
18792.,1.727466106719984e-17
19575.,1.7264685864029217e-17
20358.,1.725430930065383e-17
21141.,1.7243532068553648e-17
21924.,1.723235488565442e-17
22707.,1.7220778496250777e-17
23490.,1.720880367092655e-17
24273.,1.719643120647235e-17
25056.,1.71836619258003e-17
25839.,1.7170496677856117e-17
26622.,1.7156936337528386e-17
27405.,1.7142981805555024e-17
28188.,1.7128634008427203e-17
28971.,1.711389389829045e-17
29754.,1.709876245284301e-17
30537.,1.708324067523171e-17
31320.,1.7067329593944966e-17
32103.,1.705103026270328e-17
32886.,1.703434376034707e-17
33669.,1.701727119072186e-17
34452.,1.6999813682560856e-17
35235.,1.698197238936514e-17
36018.,1.696374848928098e-17
36801.,1.6945143184974792e-17
37584.,1.69261577035057e-17
38367.,1.6906793296195196e-17
39150.,1.6887051238494808e-17
39933.,1.686693282985089e-17
40716.,1.684643939356711e-17
41499.,1.6825572276664707e-17
42282.,1.68043328497399e-17
43065.,1.6782722506819393e-17
43848.,1.6760742665213166e-17
44631.,1.6738394765364998e-17
45414.,1.6715680270700872e-17
46197.,1.6692600667474783e-17
46980.,1.6669157464612395e-17
47763.,1.6645352193552525e-17
48546.,1.6621186408086282e-17
49329.,1.659666168419397e-17
50112.,1.6571779619879935e-17
50895.,1.6546541835005133e-17
51678.,1.6520949971117587e-17
52461.,1.6495005691280764e-17
53244.,1.646871067989983e-17
54027.,1.644206664254582e-17
54810.,1.641507530577783e-17
55593.,1.638773841696309e-17
56376.,1.636005774409522e-17
57159.,1.6332035075610264e-17
57942.,1.630367222020108e-17
58725.,1.6274971006629563e-17
59508.,1.624593328353716e-17
60291.,1.6216560919253448e-17
61074.,1.6186855801602867e-17
61857.,1.615681983770971e-17
62640.,1.6126454953801255e-17
63423.,1.6095763095009266e-17
64206.,1.606474622516965e-17
64989.,1.6033406326620502e-17
65772.,1.6001745399998465e-17
66555.,1.5969765464033428e-17
67338.,1.593746855534165e-17
68121.,1.590485672821735e-17
68904.,1.5871932054422616e-17
69687.,1.5838696622975956e-17
70470.,1.580515253993921e-17
71253.,1.577130192820316e-17
72036.,1.5737146927271538e-17
72819.,1.57026896930438e-17
73602.,1.5667932397596404e-17
74385.,1.5632877228962847e-17
75168.,1.559752639091229e-17
75951.,1.556188210272701e-17
76734.,1.5525946598978558e-17
77517.,1.5489722129302666e-17
78300.,1.5453210958173032e-17
79083.,1.5416415364673942e-17
79866.,1.5379337642271704e-17
80649.,1.5341980098585082e-17
81432.,1.5304345055154604e-17
82215.,1.52664348472109e-17
82998.,1.5228251823441934e-17
83781.,1.5189798345759442e-17
84564.,1.515107678906426e-17
85347.,1.5112089541010903e-17
86130.,1.5072839001771134e-17
86913.,1.5033327583796808e-17
87696.,1.4993557711581864e-17
88479.,1.4953531821423538e-17
89262.,1.4913252361182835e-17
90045.,1.4872721790044348e-17
90828.,1.483194257827528e-17
91611.,1.4790917206983965e-17
92394.,1.4749648167877654e-17
93177.,1.4708137963019806e-17
93960.,1.466638910458679e-17
94743.,1.4624404114624077e-17
95526.,1.458218552480195e-17
96309.,1.4539735876170757e-17
97092.,1.449705771891578e-17
97875.,1.445415361211165e-17
98658.,1.4411026123476494e-17
99441.,1.4367677829125665e-17
100224.,1.4324111313325276e-17
101007.,1.4280329168245384e-17
101790.,1.4236333993713035e-17
102573.,1.419212839696505e-17
103356.,1.4147714992400673e-17
104139.,1.410309640133413e-17
104922.,1.4058275251746974e-17
105705.,1.4013254178040508e-17
106488.,1.3968035820788076e-17
107271.,1.3922622826487372e-17
108054.,1.3877017847312825e-17
108837.,1.3831223540867929e-17
109620.,1.3785242569937824e-17
110403.,1.3739077602241854e-17
111186.,1.3692731310186396e-17
111969.,1.3646206370617738e-17
112752.,1.3599505464575337e-17
113535.,1.3552631277045192e-17
114318.,1.3505586496713557e-17
115101.,1.3458373815720926e-17
115884.,1.341099592941642e-17
116667.,1.3363455536112457e-17
117450.,1.3315755336839893e-17
118233.,1.3267898035103527e-17
119016.,1.3219886336638169e-17
119799.,1.3171722949165036e-17
120582.,1.3123410582148835e-17
121365.,1.3074951946555278e-17
122148.,1.3026349754609219e-17
122931.,1.2977606719553391e-17
123714.,1.29287255554078e-17
124497.,1.2879708976729684e-17
125280.,1.283055969837434e-17
126063.,1.2781280435256493e-17
126846.,1.2731873902112513e-17
127629.,1.2682342813263385e-17
128412.,1.2632689882378489e-17
129195.,1.2582917822240191e-17
129978.,1.2533029344509315e-17
130761.,1.248302715949148e-17
131544.,1.2432913975904363e-17
132327.,1.2382692500645915e-17
133110.,1.2332365438563516e-17
133893.,1.2281935492224102e-17
134676.,1.2231405361685404e-17
135459.,1.2180777744268102e-17
136242.,1.2130055334329151e-17
137025.,1.207924082303614e-17
137808.,1.2028336898142791e-17
138591.,1.1977346243765641e-17
139374.,1.1926271540161795e-17
140157.,1.1875115463507967e-17
140940.,1.1823880685680712e-17
141723.,1.1772569874037824e-17
142506.,1.1721185691201149e-17
143289.,1.1669730794840512e-17
144072.,1.1618207837459091e-17
144855.,1.1566619466180063e-17
145638.,1.1514968322534586e-17
146421.,1.1463257042251195e-17
147204.,1.1411488255046597e-17
147987.,1.1359664584417875e-17
148770.,1.1307788647436087e-17
149553.,1.1255863054541435e-17
150336.,1.1203890409339803e-17
151119.,1.1151873308400873e-17
151902.,1.1099814341057722e-17
152685.,1.1047716089208013e-17
153468.,1.0995581127116654e-17
154251.,1.0943412021220152e-17
155034.,1.0891211329932503e-17
155817.,1.0838981603452678e-17
156600.,1.0786725383573817e-17
157383.,1.0734445203494008e-17
158166.,1.0682143587628807e-17
158949.,1.0629823051425363e-17
159732.,1.0577486101178329e-17
160515.,1.052513523384745e-17
161298.,1.0472772936876917e-17
162081.,1.0420401688016446e-17
162864.,1.0368023955144144e-17
163647.,1.0315642196091178e-17
164430.,1.026325885846822e-17
165213.,1.0210876379493714e-17
165996.,1.0158497185824003e-17
166779.,1.0106123693385213e-17
167562.,1.0053758307207138e-17
168345.,1.0001403421258838e-17
169128.,9.949061418286258e-18
169911.,9.896734669651653e-18
170694.,9.844425535174958e-18
171477.,9.792136362977081e-18
172260.,9.739869489325136e-18
173043.,9.687627238479573e-18
173826.,9.635411922543342e-18
174609.,9.58322584131294e-18
175392.,9.53107128213153e-18
176175.,9.478950519743935e-18
176958.,9.426865816153723e-18
177741.,9.374819420482238e-18
178524.,9.322813568829708e-18
179307.,9.270850484138285e-18
180090.,9.218932376057217e-18
180873.,9.167061440809977e-18
181656.,9.115239861063497e-18
182439.,9.063469805799426e-18
183222.,9.011753430187476e-18
184005.,8.960092875460787e-18
184788.,8.908490268793436e-18
185571.,8.856947723179967e-18
186354.,8.805467337317042e-18
187137.,8.754051195487164e-18
187920.,8.702701367444527e-18
188703.,8.65141990830293e-18
189486.,8.600208858425808e-18
190269.,8.549070243318408e-18
191052.,8.498006073522023e-18
191835.,8.447018344510381e-18
192618.,8.39610903658813e-18
193401.,8.345280114791494e-18
194184.,8.294533528790985e-18
194967.,8.243871212796286e-18
195750.,8.193295085463257e-18
196533.,8.142807049803059e-18
